PRODUCE,COST PER POUND,POUNDS SOLD,TOTAL
Orange,1.09,6.5,"=ROUND(B5424*C5424,2)"
Carrots,1.26,10,"=ROUND(B5425*C5425,2)"
Orange,1.09,37.4,"=ROUND(B5426*C5426,2)"
Garlic,3.07,23.2,"=ROUND(B5427*C5427,2)"
Papaya,1.34,21.6,"=ROUND(B5428*C5428,2)"
Lemon,1.27,37.5,"=ROUND(B5429*C5429,2)"
Corn,1.07,17.9,"=ROUND(B5430*C5430,2)"
Cucumber,1.07,12.1,"=ROUND(B5431*C5431,2)"
Apricots,3.71,16.2,"=ROUND(B5432*C5432,2)"
Watermelon,0.66,28.5,"=ROUND(B5433*C5433,2)"
Coconuts,1.18,18.9,"=ROUND(B5434*C5434,2)"
Beets,1.51,20.1,"=ROUND(B5435*C5435,2)"
Coconuts,1.18,38.2,"=ROUND(B5436*C5436,2)"
Garlic,3.07,14,"=ROUND(B5437*C5437,2)"
Coconuts,1.18,21.9,"=ROUND(B5438*C5438,2)"
Celery,1.19,24.9,"=ROUND(B5439*C5439,2)"
Daikon,1.4,15.3,"=ROUND(B5440*C5440,2)"
Coconuts,1.18,18,"=ROUND(B5441*C5441,2)"
Kale,5.02,9.700000000000001,"=ROUND(B5442*C5442,2)"
Avocados,3.23,28.9,"=ROUND(B5443*C5443,2)"
Potatoes,0.86,28.6,"=ROUND(B5444*C5444,2)"
Apples,1.88,10.3,"=ROUND(B5445*C5445,2)"
Cherries,9.5,30.6,"=ROUND(B5446*C5446,2)"
Bok choy,1.42,38.5,"=ROUND(B5447*C5447,2)"
Lime,1.06,7.7,"=ROUND(B5448*C5448,2)"
Ginger,5.13,30.1,"=ROUND(B5449*C5449,2)"
Parsnips,2.27,37.4,"=ROUND(B5450*C5450,2)"
Spinach,4.12,10.7,"=ROUND(B5451*C5451,2)"
Lime,1.06,7.600000000000001,"=ROUND(B5452*C5452,2)"
Beets,1.51,1.5,"=ROUND(B5453*C5453,2)"
Orange,1.09,1.4,"=ROUND(B5454*C5454,2)"
Asparagus,2.49,39.6,"=ROUND(B5455*C5455,2)"
Bananas,0.86,16.6,"=ROUND(B5456*C5456,2)"
Red onion,0.78,5.7,"=ROUND(B5457*C5457,2)"
Avocados,3.23,7.4,"=ROUND(B5458*C5458,2)"
Parsnips,2.27,22.8,"=ROUND(B5459*C5459,2)"
Spinach,4.12,35.8,"=ROUND(B5460*C5460,2)"
Eggplant,2.32,0.7000000000000001,"=ROUND(B5461*C5461,2)"
Carrots,1.26,31.4,"=ROUND(B5462*C5462,2)"
Brussels sprouts,1.65,29.7,"=ROUND(B5463*C5463,2)"
Apricots,3.71,33.9,"=ROUND(B5464*C5464,2)"
Asparagus,2.49,22.3,"=ROUND(B5465*C5465,2)"
Tomatoes,3.16,8.3,"=ROUND(B5466*C5466,2)"
Asparagus,2.49,4.4,"=ROUND(B5467*C5467,2)"
Green cabbage,0.8,38.5,"=ROUND(B5468*C5468,2)"
Yellow peppers,2.87,21.7,"=ROUND(B5469*C5469,2)"
Butternut squash,1.28,38.7,"=ROUND(B5470*C5470,2)"
Grapefruit,0.76,38.7,"=ROUND(B5471*C5471,2)"
Papaya,1.34,1.3,"=ROUND(B5472*C5472,2)"
Grapes,2.63,19.7,"=ROUND(B5473*C5473,2)"
Orange,1.09,5.800000000000001,"=ROUND(B5474*C5474,2)"
Butternut squash,1.28,7.600000000000001,"=ROUND(B5475*C5475,2)"
Asparagus,2.49,23.2,"=ROUND(B5476*C5476,2)"
Green peppers,1.89,16.7,"=ROUND(B5477*C5477,2)"
Okra,2.26,16.7,"=ROUND(B5478*C5478,2)"
Yellow peppers,2.87,1.5,"=ROUND(B5479*C5479,2)"
Apples,1.88,17.4,"=ROUND(B5480*C5480,2)"
Beets,1.51,11.3,"=ROUND(B5481*C5481,2)"
Celery,1.19,38.3,"=ROUND(B5482*C5482,2)"
Brussels sprouts,1.65,2.4,"=ROUND(B5483*C5483,2)"
Cherries,9.5,8.5,"=ROUND(B5484*C5484,2)"
Cucumber,1.07,39.1,"=ROUND(B5485*C5485,2)"
Coconuts,1.18,2,"=ROUND(B5486*C5486,2)"
Butternut squash,1.28,16.8,"=ROUND(B5487*C5487,2)"
Tomatoes,3.16,4,"=ROUND(B5488*C5488,2)"
Asparagus,2.49,19.9,"=ROUND(B5489*C5489,2)"
Bok choy,1.42,10.7,"=ROUND(B5490*C5490,2)"
Eggplant,2.32,5.300000000000001,"=ROUND(B5491*C5491,2)"
Grapes,2.63,5.100000000000001,"=ROUND(B5492*C5492,2)"
Garlic,3.07,19.8,"=ROUND(B5493*C5493,2)"
Beets,1.51,18.6,"=ROUND(B5494*C5494,2)"
Grapefruit,0.76,19.6,"=ROUND(B5495*C5495,2)"
Bok choy,1.42,6.5,"=ROUND(B5496*C5496,2)"
Fava beans,2.69,37.1,"=ROUND(B5497*C5497,2)"
Lettuce,1.88,24.8,"=ROUND(B5498*C5498,2)"
Brussels sprouts,1.65,17,"=ROUND(B5499*C5499,2)"
Grapefruit,0.76,2.7,"=ROUND(B5500*C5500,2)"
Bananas,0.86,33.7,"=ROUND(B5501*C5501,2)"
Parsnips,2.27,13,"=ROUND(B5502*C5502,2)"
Grapes,2.63,33.8,"=ROUND(B5503*C5503,2)"
Green cabbage,0.8,16.9,"=ROUND(B5504*C5504,2)"
Orange,1.09,11.1,"=ROUND(B5505*C5505,2)"
Apples,1.88,5,"=ROUND(B5506*C5506,2)"
Ginger,5.13,31.6,"=ROUND(B5507*C5507,2)"
Parsnips,2.27,33.8,"=ROUND(B5508*C5508,2)"
Yellow peppers,2.87,23.2,"=ROUND(B5509*C5509,2)"
Asparagus,2.49,0.7000000000000001,"=ROUND(B5510*C5510,2)"
Green peppers,1.89,21.3,"=ROUND(B5511*C5511,2)"
Apricots,3.71,20.2,"=ROUND(B5512*C5512,2)"
Lettuce,1.88,7,"=ROUND(B5513*C5513,2)"
Lemon,1.27,33.2,"=ROUND(B5514*C5514,2)"
Celery,1.19,14.8,"=ROUND(B5515*C5515,2)"
Lime,1.06,33.9,"=ROUND(B5516*C5516,2)"
Orange,1.09,34.5,"=ROUND(B5517*C5517,2)"
Cucumber,1.07,1.6,"=ROUND(B5518*C5518,2)"
Asparagus,2.49,0.9,"=ROUND(B5519*C5519,2)"
Yellow peppers,2.87,34.8,"=ROUND(B5520*C5520,2)"
Green beans,2.52,1.6,"=ROUND(B5521*C5521,2)"
Asparagus,2.49,2.5,"=ROUND(B5522*C5522,2)"
Avocados,3.23,18.7,"=ROUND(B5523*C5523,2)"
Green beans,2.52,3,"=ROUND(B5524*C5524,2)"
Green beans,2.52,10.4,"=ROUND(B5525*C5525,2)"
Apples,1.88,4.2,"=ROUND(B5526*C5526,2)"
Eggplant,2.32,11.8,"=ROUND(B5527*C5527,2)"
Garlic,3.07,40,"=ROUND(B5528*C5528,2)"
Orange,1.09,1.4,"=ROUND(B5529*C5529,2)"
Lettuce,1.88,28.5,"=ROUND(B5530*C5530,2)"
Lime,1.06,31.2,"=ROUND(B5531*C5531,2)"
Butternut squash,1.28,1.1,"=ROUND(B5532*C5532,2)"
Garlic,3.07,8,"=ROUND(B5533*C5533,2)"
Avocados,3.23,33.7,"=ROUND(B5534*C5534,2)"
Spinach,4.12,0.9,"=ROUND(B5535*C5535,2)"
Parsnips,2.27,13.4,"=ROUND(B5536*C5536,2)"
Green beans,2.52,37.2,"=ROUND(B5537*C5537,2)"
Spinach,4.12,13.5,"=ROUND(B5538*C5538,2)"
Green peppers,1.89,1.3,"=ROUND(B5539*C5539,2)"
Apricots,3.71,37.1,"=ROUND(B5540*C5540,2)"
Red onion,0.78,5.100000000000001,"=ROUND(B5541*C5541,2)"
Carrots,1.26,23.8,"=ROUND(B5542*C5542,2)"
Strawberries,4.4,15.4,"=ROUND(B5543*C5543,2)"
Lemon,1.27,5.600000000000001,"=ROUND(B5544*C5544,2)"
Cucumber,1.07,16.4,"=ROUND(B5545*C5545,2)"
Papaya,1.34,28.6,"=ROUND(B5546*C5546,2)"
Orange,1.09,21.3,"=ROUND(B5547*C5547,2)"
Kale,5.02,35.3,"=ROUND(B5548*C5548,2)"
Green beans,2.52,38.7,"=ROUND(B5549*C5549,2)"
Beets,1.51,14.8,"=ROUND(B5550*C5550,2)"
Butternut squash,1.28,29.5,"=ROUND(B5551*C5551,2)"
Green peppers,1.89,28.9,"=ROUND(B5552*C5552,2)"
Lettuce,1.88,31.3,"=ROUND(B5553*C5553,2)"
Garlic,3.07,27.9,"=ROUND(B5554*C5554,2)"
Carrots,1.26,23.4,"=ROUND(B5555*C5555,2)"
Cherries,9.5,35.7,"=ROUND(B5556*C5556,2)"
Corn,1.07,25.7,"=ROUND(B5557*C5557,2)"
Avocados,3.23,12,"=ROUND(B5558*C5558,2)"
Fava beans,2.69,27.1,"=ROUND(B5559*C5559,2)"
Orange,1.09,34.2,"=ROUND(B5560*C5560,2)"
Green peppers,1.89,17.7,"=ROUND(B5561*C5561,2)"
Green cabbage,0.8,21.1,"=ROUND(B5562*C5562,2)"
Brussels sprouts,1.65,16.6,"=ROUND(B5563*C5563,2)"
Lemon,1.27,19.2,"=ROUND(B5564*C5564,2)"
Ginger,5.13,22.1,"=ROUND(B5565*C5565,2)"
Daikon,1.4,35.9,"=ROUND(B5566*C5566,2)"
Cherries,9.5,2.2,"=ROUND(B5567*C5567,2)"
Grapefruit,0.76,30.7,"=ROUND(B5568*C5568,2)"
Spinach,4.12,28.2,"=ROUND(B5569*C5569,2)"
Parsnips,2.27,15.2,"=ROUND(B5570*C5570,2)"
Grapefruit,0.76,3.3,"=ROUND(B5571*C5571,2)"
Apricots,3.71,32,"=ROUND(B5572*C5572,2)"
Red onion,0.78,18.9,"=ROUND(B5573*C5573,2)"
Lemon,1.27,22,"=ROUND(B5574*C5574,2)"
Watermelon,0.66,7.2,"=ROUND(B5575*C5575,2)"
Grapes,2.63,23.1,"=ROUND(B5576*C5576,2)"
Corn,1.07,7.2,"=ROUND(B5577*C5577,2)"
Apples,1.88,6.9,"=ROUND(B5578*C5578,2)"
Lemon,1.27,1.9,"=ROUND(B5579*C5579,2)"
Lettuce,1.88,37.7,"=ROUND(B5580*C5580,2)"
Bananas,0.86,9,"=ROUND(B5581*C5581,2)"
Watermelon,0.66,13.5,"=ROUND(B5582*C5582,2)"
Green cabbage,0.8,16.2,"=ROUND(B5583*C5583,2)"
Lettuce,1.88,16.2,"=ROUND(B5584*C5584,2)"
Yellow peppers,2.87,36.5,"=ROUND(B5585*C5585,2)"
Bananas,0.86,35.7,"=ROUND(B5586*C5586,2)"
Yellow peppers,2.87,5.4,"=ROUND(B5587*C5587,2)"
Fava beans,2.69,20.6,"=ROUND(B5588*C5588,2)"
Strawberries,4.4,14.2,"=ROUND(B5589*C5589,2)"
Orange,1.09,13.9,"=ROUND(B5590*C5590,2)"
Spinach,4.12,21.1,"=ROUND(B5591*C5591,2)"
Kale,5.02,22.2,"=ROUND(B5592*C5592,2)"
Papaya,1.34,8.1,"=ROUND(B5593*C5593,2)"
Avocados,3.23,37.4,"=ROUND(B5594*C5594,2)"
Lime,1.06,38.7,"=ROUND(B5595*C5595,2)"
Red onion,0.78,17.3,"=ROUND(B5596*C5596,2)"
Red onion,0.78,21.6,"=ROUND(B5597*C5597,2)"
Kale,5.02,4.4,"=ROUND(B5598*C5598,2)"
Fava beans,2.69,20.8,"=ROUND(B5599*C5599,2)"
Potatoes,0.86,22,"=ROUND(B5600*C5600,2)"
Strawberries,4.4,1.5,"=ROUND(B5601*C5601,2)"
Bok choy,1.42,4.7,"=ROUND(B5602*C5602,2)"
Daikon,1.4,6.800000000000001,"=ROUND(B5603*C5603,2)"
Avocados,3.23,18.4,"=ROUND(B5604*C5604,2)"
Tomatoes,3.16,20,"=ROUND(B5605*C5605,2)"
Eggplant,2.32,37.7,"=ROUND(B5606*C5606,2)"
Lemon,1.27,1.3,"=ROUND(B5607*C5607,2)"
Cucumber,1.07,31.7,"=ROUND(B5608*C5608,2)"
Coconuts,1.18,14.4,"=ROUND(B5609*C5609,2)"
Red onion,0.78,26.4,"=ROUND(B5610*C5610,2)"
Green cabbage,0.8,11.5,"=ROUND(B5611*C5611,2)"
Eggplant,2.32,7.100000000000001,"=ROUND(B5612*C5612,2)"
Cherries,9.5,32.6,"=ROUND(B5613*C5613,2)"
Yellow peppers,2.87,2.9,"=ROUND(B5614*C5614,2)"
Celery,1.19,12.5,"=ROUND(B5615*C5615,2)"
Apples,1.88,20.2,"=ROUND(B5616*C5616,2)"
Carrots,1.26,37.4,"=ROUND(B5617*C5617,2)"
Lime,1.06,27.1,"=ROUND(B5618*C5618,2)"
Asparagus,2.49,25.9,"=ROUND(B5619*C5619,2)"
Cucumber,1.07,3,"=ROUND(B5620*C5620,2)"
Asparagus,2.49,5.300000000000001,"=ROUND(B5621*C5621,2)"
Watermelon,0.66,21.5,"=ROUND(B5622*C5622,2)"
Butternut squash,1.28,10.5,"=ROUND(B5623*C5623,2)"
Cucumber,1.07,32.8,"=ROUND(B5624*C5624,2)"
Parsnips,2.27,30.3,"=ROUND(B5625*C5625,2)"
Okra,2.26,14.4,"=ROUND(B5626*C5626,2)"
Kale,5.02,38.3,"=ROUND(B5627*C5627,2)"
Bok choy,1.42,19.3,"=ROUND(B5628*C5628,2)"
Parsnips,2.27,38.1,"=ROUND(B5629*C5629,2)"
Orange,1.09,31.9,"=ROUND(B5630*C5630,2)"
Carrots,1.26,39,"=ROUND(B5631*C5631,2)"
Potatoes,0.86,33.1,"=ROUND(B5632*C5632,2)"
Apricots,3.71,16.7,"=ROUND(B5633*C5633,2)"
Tomatoes,3.16,25.5,"=ROUND(B5634*C5634,2)"
Apples,1.88,22.6,"=ROUND(B5635*C5635,2)"
Green beans,2.52,20.5,"=ROUND(B5636*C5636,2)"
Tomatoes,3.16,13,"=ROUND(B5637*C5637,2)"
Potatoes,0.86,12.9,"=ROUND(B5638*C5638,2)"
Potatoes,0.86,39.5,"=ROUND(B5639*C5639,2)"
Potatoes,0.86,26.3,"=ROUND(B5640*C5640,2)"
Kale,5.02,9.5,"=ROUND(B5641*C5641,2)"
Spinach,4.12,38,"=ROUND(B5642*C5642,2)"
Green peppers,1.89,30.8,"=ROUND(B5643*C5643,2)"
Coconuts,1.18,2.3,"=ROUND(B5644*C5644,2)"
Orange,1.09,34.4,"=ROUND(B5645*C5645,2)"
Carrots,1.26,38.8,"=ROUND(B5646*C5646,2)"
Fava beans,2.69,8.3,"=ROUND(B5647*C5647,2)"
Coconuts,1.18,3.3,"=ROUND(B5648*C5648,2)"
Cherries,9.5,24.6,"=ROUND(B5649*C5649,2)"
Red onion,0.78,9.700000000000001,"=ROUND(B5650*C5650,2)"
Grapes,2.63,16.8,"=ROUND(B5651*C5651,2)"
Eggplant,2.32,12,"=ROUND(B5652*C5652,2)"
Lime,1.06,9.8,"=ROUND(B5653*C5653,2)"
Carrots,1.26,29.7,"=ROUND(B5654*C5654,2)"
Avocados,3.23,16.2,"=ROUND(B5655*C5655,2)"
Lettuce,1.88,1.8,"=ROUND(B5656*C5656,2)"
Ginger,5.13,34.1,"=ROUND(B5657*C5657,2)"
Daikon,1.4,27.2,"=ROUND(B5658*C5658,2)"
Tomatoes,3.16,21.9,"=ROUND(B5659*C5659,2)"
Fava beans,2.69,5.800000000000001,"=ROUND(B5660*C5660,2)"
Green beans,2.52,32.3,"=ROUND(B5661*C5661,2)"
Asparagus,2.49,19.4,"=ROUND(B5662*C5662,2)"
Grapefruit,0.76,0.5,"=ROUND(B5663*C5663,2)"
Green peppers,1.89,31.4,"=ROUND(B5664*C5664,2)"
Orange,1.09,27.3,"=ROUND(B5665*C5665,2)"
Lettuce,1.88,2.5,"=ROUND(B5666*C5666,2)"
Coconuts,1.18,27.2,"=ROUND(B5667*C5667,2)"
Eggplant,2.32,9.3,"=ROUND(B5668*C5668,2)"
Yellow peppers,2.87,0.7000000000000001,"=ROUND(B5669*C5669,2)"
Parsnips,2.27,3.2,"=ROUND(B5670*C5670,2)"
Spinach,4.12,24.7,"=ROUND(B5671*C5671,2)"
Cherries,9.5,5.600000000000001,"=ROUND(B5672*C5672,2)"
Fava beans,2.69,40,"=ROUND(B5673*C5673,2)"
Strawberries,4.4,29.6,"=ROUND(B5674*C5674,2)"
Ginger,5.13,1.4,"=ROUND(B5675*C5675,2)"
Ginger,5.13,15.7,"=ROUND(B5676*C5676,2)"
Green peppers,1.89,1.9,"=ROUND(B5677*C5677,2)"
Green peppers,1.89,30.6,"=ROUND(B5678*C5678,2)"
Butternut squash,1.28,17.9,"=ROUND(B5679*C5679,2)"
Potatoes,0.86,4.800000000000001,"=ROUND(B5680*C5680,2)"
Grapes,2.63,24.7,"=ROUND(B5681*C5681,2)"
Lime,1.06,1.5,"=ROUND(B5682*C5682,2)"
Kale,5.02,33.1,"=ROUND(B5683*C5683,2)"
Green peppers,1.89,32.2,"=ROUND(B5684*C5684,2)"
Grapefruit,0.76,36.1,"=ROUND(B5685*C5685,2)"
Papaya,1.34,37.9,"=ROUND(B5686*C5686,2)"
Okra,2.26,24.8,"=ROUND(B5687*C5687,2)"
Daikon,1.4,27.2,"=ROUND(B5688*C5688,2)"
Okra,2.26,17.6,"=ROUND(B5689*C5689,2)"
Garlic,3.07,36.3,"=ROUND(B5690*C5690,2)"
Celery,1.19,8.1,"=ROUND(B5691*C5691,2)"
Apples,1.88,28.5,"=ROUND(B5692*C5692,2)"
Lemon,1.27,34.3,"=ROUND(B5693*C5693,2)"
Green peppers,1.89,4.5,"=ROUND(B5694*C5694,2)"
Lemon,1.27,30.5,"=ROUND(B5695*C5695,2)"
Tomatoes,3.16,15.3,"=ROUND(B5696*C5696,2)"
Bok choy,1.42,38.7,"=ROUND(B5697*C5697,2)"
Lemon,1.27,35.1,"=ROUND(B5698*C5698,2)"
Beets,1.51,15.4,"=ROUND(B5699*C5699,2)"
Lime,1.06,18,"=ROUND(B5700*C5700,2)"
Ginger,5.13,16,"=ROUND(B5701*C5701,2)"
Carrots,1.26,10.9,"=ROUND(B5702*C5702,2)"
Parsnips,2.27,23.4,"=ROUND(B5703*C5703,2)"
Kale,5.02,6,"=ROUND(B5704*C5704,2)"
Brussels sprouts,1.65,31.4,"=ROUND(B5705*C5705,2)"
Green peppers,1.89,32.9,"=ROUND(B5706*C5706,2)"
Celery,1.19,21.7,"=ROUND(B5707*C5707,2)"
Kale,5.02,11.5,"=ROUND(B5708*C5708,2)"
Strawberries,4.4,8.4,"=ROUND(B5709*C5709,2)"
Green peppers,1.89,27,"=ROUND(B5710*C5710,2)"
Grapes,2.63,10.3,"=ROUND(B5711*C5711,2)"
Beets,1.51,34.4,"=ROUND(B5712*C5712,2)"
Butternut squash,1.28,10.5,"=ROUND(B5713*C5713,2)"
Orange,1.09,22.1,"=ROUND(B5714*C5714,2)"
Bananas,0.86,8,"=ROUND(B5715*C5715,2)"
Brussels sprouts,1.65,30.1,"=ROUND(B5716*C5716,2)"
Green peppers,1.89,12.9,"=ROUND(B5717*C5717,2)"
Lime,1.06,28.6,"=ROUND(B5718*C5718,2)"
Grapes,2.63,32.7,"=ROUND(B5719*C5719,2)"
Butternut squash,1.28,28.6,"=ROUND(B5720*C5720,2)"
Red onion,0.78,11.6,"=ROUND(B5721*C5721,2)"
Grapes,2.63,13.3,"=ROUND(B5722*C5722,2)"
Cucumber,1.07,23.3,"=ROUND(B5723*C5723,2)"
Avocados,3.23,37.9,"=ROUND(B5724*C5724,2)"
Avocados,3.23,29,"=ROUND(B5725*C5725,2)"
Asparagus,2.49,25.7,"=ROUND(B5726*C5726,2)"
Bok choy,1.42,38.40000000000001,"=ROUND(B5727*C5727,2)"
Cherries,9.5,37.9,"=ROUND(B5728*C5728,2)"
Red onion,0.78,38.7,"=ROUND(B5729*C5729,2)"
Brussels sprouts,1.65,16,"=ROUND(B5730*C5730,2)"
Green cabbage,0.8,6.600000000000001,"=ROUND(B5731*C5731,2)"
Watermelon,0.66,9,"=ROUND(B5732*C5732,2)"
Brussels sprouts,1.65,22.7,"=ROUND(B5733*C5733,2)"
Carrots,1.26,14,"=ROUND(B5734*C5734,2)"
Yellow peppers,2.87,17.4,"=ROUND(B5735*C5735,2)"
Garlic,3.07,9.700000000000001,"=ROUND(B5736*C5736,2)"
Grapes,2.63,19.8,"=ROUND(B5737*C5737,2)"
Orange,1.09,33.2,"=ROUND(B5738*C5738,2)"
Apples,1.88,21.6,"=ROUND(B5739*C5739,2)"
Green beans,2.52,33.4,"=ROUND(B5740*C5740,2)"
Butternut squash,1.28,12.9,"=ROUND(B5741*C5741,2)"
Fava beans,2.69,28.3,"=ROUND(B5742*C5742,2)"
Grapefruit,0.76,18.5,"=ROUND(B5743*C5743,2)"
Daikon,1.4,2.5,"=ROUND(B5744*C5744,2)"
Asparagus,2.49,31.6,"=ROUND(B5745*C5745,2)"
Strawberries,4.4,28.3,"=ROUND(B5746*C5746,2)"
Daikon,1.4,15.3,"=ROUND(B5747*C5747,2)"
Strawberries,4.4,18.7,"=ROUND(B5748*C5748,2)"
Cherries,9.5,20.8,"=ROUND(B5749*C5749,2)"
Carrots,1.26,27.8,"=ROUND(B5750*C5750,2)"
Apples,1.88,13.7,"=ROUND(B5751*C5751,2)"
Fava beans,2.69,33.6,"=ROUND(B5752*C5752,2)"
Lettuce,1.88,32.6,"=ROUND(B5753*C5753,2)"
Potatoes,0.86,17.1,"=ROUND(B5754*C5754,2)"
Garlic,3.07,37.1,"=ROUND(B5755*C5755,2)"
Daikon,1.4,33.2,"=ROUND(B5756*C5756,2)"
Beets,1.51,16.8,"=ROUND(B5757*C5757,2)"
Coconuts,1.18,17.9,"=ROUND(B5758*C5758,2)"
Watermelon,0.66,8.6,"=ROUND(B5759*C5759,2)"
Ginger,5.13,2.3,"=ROUND(B5760*C5760,2)"
Grapes,2.63,12.4,"=ROUND(B5761*C5761,2)"
Ginger,5.13,4.7,"=ROUND(B5762*C5762,2)"
Beets,1.51,18.5,"=ROUND(B5763*C5763,2)"
Orange,1.09,0.6000000000000001,"=ROUND(B5764*C5764,2)"
Tomatoes,3.16,17.5,"=ROUND(B5765*C5765,2)"
Asparagus,2.49,39,"=ROUND(B5766*C5766,2)"
Coconuts,1.18,40,"=ROUND(B5767*C5767,2)"
Asparagus,2.49,25.1,"=ROUND(B5768*C5768,2)"
Papaya,1.34,29.5,"=ROUND(B5769*C5769,2)"
Avocados,3.23,37.9,"=ROUND(B5770*C5770,2)"
Apricots,3.71,22.1,"=ROUND(B5771*C5771,2)"
Yellow peppers,2.87,26.5,"=ROUND(B5772*C5772,2)"
Coconuts,1.18,36.1,"=ROUND(B5773*C5773,2)"
Daikon,1.4,27.4,"=ROUND(B5774*C5774,2)"
Yellow peppers,2.87,34,"=ROUND(B5775*C5775,2)"
Bananas,0.86,6,"=ROUND(B5776*C5776,2)"
Lettuce,1.88,11.8,"=ROUND(B5777*C5777,2)"
Cucumber,1.07,7.4,"=ROUND(B5778*C5778,2)"
Carrots,1.26,4.7,"=ROUND(B5779*C5779,2)"
Beets,1.51,34.1,"=ROUND(B5780*C5780,2)"
Yellow peppers,2.87,26.1,"=ROUND(B5781*C5781,2)"
Green cabbage,0.8,36.6,"=ROUND(B5782*C5782,2)"
Okra,2.26,36.8,"=ROUND(B5783*C5783,2)"
Corn,1.07,24,"=ROUND(B5784*C5784,2)"
Celery,1.19,39.5,"=ROUND(B5785*C5785,2)"
Grapefruit,0.76,22.2,"=ROUND(B5786*C5786,2)"
Beets,1.51,1.4,"=ROUND(B5787*C5787,2)"
Strawberries,4.4,2.4,"=ROUND(B5788*C5788,2)"
Cherries,9.5,2,"=ROUND(B5789*C5789,2)"
Celery,1.19,23.4,"=ROUND(B5790*C5790,2)"
Grapes,2.63,23.3,"=ROUND(B5791*C5791,2)"
Coconuts,1.18,37.1,"=ROUND(B5792*C5792,2)"
Cherries,9.5,25.3,"=ROUND(B5793*C5793,2)"
Lime,1.06,19.8,"=ROUND(B5794*C5794,2)"
Lime,1.06,13.4,"=ROUND(B5795*C5795,2)"
Spinach,4.12,27.1,"=ROUND(B5796*C5796,2)"
Bok choy,1.42,20.8,"=ROUND(B5797*C5797,2)"
Coconuts,1.18,16.1,"=ROUND(B5798*C5798,2)"
Potatoes,0.86,9.8,"=ROUND(B5799*C5799,2)"
Corn,1.07,21.5,"=ROUND(B5800*C5800,2)"
Watermelon,0.66,16.8,"=ROUND(B5801*C5801,2)"
Corn,1.07,4.4,"=ROUND(B5802*C5802,2)"
Kale,5.02,24.6,"=ROUND(B5803*C5803,2)"
Garlic,3.07,29,"=ROUND(B5804*C5804,2)"
Okra,2.26,13.1,"=ROUND(B5805*C5805,2)"
Beets,1.51,11.2,"=ROUND(B5806*C5806,2)"
Carrots,1.26,34.5,"=ROUND(B5807*C5807,2)"
Tomatoes,3.16,19.2,"=ROUND(B5808*C5808,2)"
Lemon,1.27,33.3,"=ROUND(B5809*C5809,2)"
Parsnips,2.27,31.8,"=ROUND(B5810*C5810,2)"
Ginger,5.13,3.1,"=ROUND(B5811*C5811,2)"
Green cabbage,0.8,31.3,"=ROUND(B5812*C5812,2)"
Red onion,0.78,5.800000000000001,"=ROUND(B5813*C5813,2)"
Avocados,3.23,27.3,"=ROUND(B5814*C5814,2)"
Grapefruit,0.76,20.1,"=ROUND(B5815*C5815,2)"
Papaya,1.34,21.3,"=ROUND(B5816*C5816,2)"
Eggplant,2.32,20,"=ROUND(B5817*C5817,2)"
Corn,1.07,2.7,"=ROUND(B5818*C5818,2)"
Bok choy,1.42,12,"=ROUND(B5819*C5819,2)"
Orange,1.09,37.7,"=ROUND(B5820*C5820,2)"
Ginger,5.13,18.3,"=ROUND(B5821*C5821,2)"
Carrots,1.26,7.5,"=ROUND(B5822*C5822,2)"
Beets,1.51,2.7,"=ROUND(B5823*C5823,2)"
Red onion,0.78,14.8,"=ROUND(B5824*C5824,2)"
Strawberries,4.4,10.1,"=ROUND(B5825*C5825,2)"
Eggplant,2.32,27.9,"=ROUND(B5826*C5826,2)"
Spinach,4.12,3.8,"=ROUND(B5827*C5827,2)"
Garlic,3.07,30.8,"=ROUND(B5828*C5828,2)"
Cherries,9.5,28.1,"=ROUND(B5829*C5829,2)"
Okra,2.26,14.9,"=ROUND(B5830*C5830,2)"
Red onion,0.78,3.6,"=ROUND(B5831*C5831,2)"
Watermelon,0.66,39.2,"=ROUND(B5832*C5832,2)"
Okra,2.26,39.6,"=ROUND(B5833*C5833,2)"
Corn,1.07,16.1,"=ROUND(B5834*C5834,2)"
Cherries,9.5,12.9,"=ROUND(B5835*C5835,2)"
Bok choy,1.42,18.5,"=ROUND(B5836*C5836,2)"
Bok choy,1.42,3.8,"=ROUND(B5837*C5837,2)"
Beets,1.51,16.6,"=ROUND(B5838*C5838,2)"
Corn,1.07,15,"=ROUND(B5839*C5839,2)"
Carrots,1.26,22.9,"=ROUND(B5840*C5840,2)"
Bok choy,1.42,16.8,"=ROUND(B5841*C5841,2)"
Daikon,1.4,33.5,"=ROUND(B5842*C5842,2)"
Apricots,3.71,31.6,"=ROUND(B5843*C5843,2)"
Eggplant,2.32,39,"=ROUND(B5844*C5844,2)"
Okra,2.26,20.2,"=ROUND(B5845*C5845,2)"
Carrots,1.26,8.9,"=ROUND(B5846*C5846,2)"
Yellow peppers,2.87,8.1,"=ROUND(B5847*C5847,2)"
Potatoes,0.86,31.1,"=ROUND(B5848*C5848,2)"
Strawberries,4.4,27.7,"=ROUND(B5849*C5849,2)"
Coconuts,1.18,19.6,"=ROUND(B5850*C5850,2)"
Daikon,1.4,39.6,"=ROUND(B5851*C5851,2)"
Lettuce,1.88,1.6,"=ROUND(B5852*C5852,2)"
Red onion,0.78,2.3,"=ROUND(B5853*C5853,2)"
